           0   0.000000
       10000  -6.300397
       20000 -20.123102
       30000 -29.961943
       40000 -41.202919
       50000 -46.729739
       60000 -49.462622
       70000 -56.935283
       80000 -65.924081
       90000 -69.462721
      100000 -73.040467
      110000 -73.371677
      120000 -82.786020
      130000 -85.299250
      140000 -89.638451
      150000 -91.623031
      160000 -91.157594
      170000 -90.697495
      180000 -88.433849
      190000 -89.954996
      200000 -88.245777
      210000 -87.049025
      220000 -85.583294
      230000 -90.563455
      240000 -88.532618
      250000 -101.177333
      260000 -94.161831
      270000 -99.937004
      280000 -98.478500
      290000 -93.405087
      300000 -95.543468
      310000 -100.034333
