           0   0.000000
       10000  -3.850347
       20000 -19.215523
       30000 -29.268544
       40000 -27.419439
       50000 -31.338896
       60000 -35.065007
       70000 -35.952857
       80000 -37.349024
       90000 -44.459120
      100000 -43.014815
      110000 -43.398772
      120000 -44.285196
      130000 -44.696260
      140000 -44.170647
      150000 -46.432620
      160000 -44.852696
      170000 -48.025934
      180000 -46.640725
      190000 -49.968165
      200000 -49.275785
      210000 -49.653259
      220000 -48.358270
      230000 -44.952772
      240000 -55.813408
      250000 -56.283880
      260000 -54.652140
      270000 -61.203511
      280000 -60.988624
      290000 -63.298465
      300000 -61.875562
      310000 -59.038503
      320000 -64.511366
      330000 -63.220083
      340000 -69.520645
      350000 -63.337267
      360000 -61.032161
      370000 -64.478674
      380000 -64.428573
      390000 -61.392193
      400000 -63.435177
      410000 -68.777030
      420000 -64.076786
      430000 -63.233659
      440000 -61.970982
      450000 -57.407291
      460000 -56.344329
      470000 -59.593905
      480000 -56.657131
      490000 -58.243754
      500000 -60.469424
      510000 -59.671374
      520000 -61.762057
      530000 -63.258802
      540000 -55.294916
      550000 -58.084802
      560000 -56.456214
      570000 -60.956233
      580000 -58.563766
      590000 -62.250814
      600000 -61.931378
      610000 -63.986998
      620000 -60.487539
      630000 -64.097036
      640000 -62.392490
      650000 -64.957727
      660000 -58.797586
      670000 -62.894474
      680000 -63.351240
      690000 -65.866737
      700000 -67.534221
      710000 -66.194448
      720000 -68.984613
      730000 -69.325084
      740000 -71.221546
      750000 -65.079238
      760000 -69.155146
      770000 -66.941944
      780000 -66.670509
      790000 -63.712797
      800000 -62.688188
      810000 -66.319966
      820000 -65.376868
      830000 -65.161060
      840000 -65.778402
      850000 -64.915649
      860000 -62.348741
      870000 -62.301282
      880000 -62.820414
      890000 -65.693798
      900000 -66.437761
      910000 -63.921633
      920000 -68.424863
      930000 -66.420706
      940000 -66.895573
      950000 -63.913582
      960000 -62.748987
      970000 -64.956749
      980000 -66.393020
      990000 -62.809013
     1000000 -63.015486
