           0   0.000000
       10000  -4.412071
       20000  -4.294701
       30000  -9.347789
       40000  -9.187268
       50000 -18.756341
       60000 -24.039928
       70000 -28.534000
       80000 -26.383571
       90000 -29.875220
      100000 -28.796366
      110000 -30.823869
      120000 -29.936090
      130000 -31.999557
      140000 -36.622541
      150000 -37.793453
      160000 -40.226811
      170000 -36.050826
      180000 -38.270285
      190000 -41.719517
      200000 -43.170759
      210000 -40.300387
      220000 -42.139550
      230000 -47.734693
      240000 -45.964798
      250000 -46.930008
      260000 -45.426064
      270000 -45.317685
      280000 -43.962890
      290000 -45.921440
      300000 -45.642589
      310000 -46.300877
      320000 -46.048026
      330000 -48.693070
      340000 -47.019212
      350000 -48.306899
      360000 -47.782600
      370000 -48.462519
      380000 -49.493370
      390000 -51.150822
      400000 -46.124608
      410000 -47.866041
      420000 -47.997870
      430000 -47.349930
      440000 -48.327040
      450000 -48.651238
      460000 -54.857343
      470000 -52.776100
      480000 -52.683535
      490000 -52.438120
      500000 -53.804022
      510000 -51.660403
      520000 -49.574630
      530000 -50.393476
      540000 -52.528837
      550000 -51.515351
      560000 -53.533884
      570000 -55.383781
      580000 -57.560212
      590000 -53.728721
      600000 -53.700509
      610000 -56.038969
      620000 -52.860628
      630000 -55.690964
      640000 -54.275631
      650000 -55.902759
      660000 -52.350969
      670000 -56.592764
      680000 -53.782912
      690000 -55.620251
      700000 -51.205681
      710000 -54.193542
      720000 -55.123428
      730000 -58.019467
      740000 -57.701812
      750000 -57.817896
      760000 -56.887651
      770000 -58.395303
      780000 -61.814690
      790000 -58.433099
      800000 -59.879388
      810000 -52.242860
      820000 -54.497876
      830000 -54.317183
      840000 -52.801702
      850000 -55.534475
      860000 -54.117778
      870000 -51.982627
      880000 -53.445782
      890000 -54.280562
      900000 -56.796111
      910000 -54.291249
      920000 -54.606509
      930000 -55.715140
      940000 -55.309592
      950000 -54.701395
      960000 -57.852958
      970000 -52.477604
      980000 -53.534896
      990000 -53.385429
     1000000 -57.032381
