           0   0.000000
       10000 -10.523827
       20000 -18.812748
       30000 -30.982896
       40000 -38.254744
       50000 -47.046596
       60000 -52.188879
       70000 -58.199268
       80000 -70.928786
       90000 -80.828474
      100000 -78.191706
      110000 -92.416881
      120000 -94.182700
      130000 -103.605211
      140000 -108.128485
      150000 -105.617310
      160000 -110.807387
      170000 -107.266781
      180000 -106.649433
      190000 -105.031546
      200000 -108.529931
      210000 -108.393059
      220000 -114.818415
      230000 -113.108605
      240000 -110.618990
      250000 -125.569288
      260000 -117.357879
      270000 -127.897469
      280000 -130.652428
      290000 -132.835382
      300000 -132.465724
      310000 -134.279569
      320000 -128.593621
      330000 -135.608318
      340000 -140.231340
      350000 -145.173036
      360000 -149.778058
      370000 -153.125851
      380000 -152.964882
      390000 -158.433824
      400000 -162.560184
      410000 -160.371476
      420000 -163.585581
      430000 -165.592773
      440000 -169.128189
      450000 -166.645874
      460000 -172.006428
      470000 -167.362616
      480000 -175.240996
      490000 -171.443758
      500000 -166.720645
      510000 -168.308159
      520000 -171.328410
      530000 -173.377819
      540000 -180.467595
      550000 -174.299085
      560000 -171.087560
      570000 -171.109397
      580000 -176.403008
      590000 -174.446934
      600000 -165.152955
      610000 -171.380283
      620000 -168.704225
      630000 -170.111137
      640000 -174.275127
      650000 -173.636562
      660000 -172.845974
