           0   0.000000
       10000 -10.937869
       20000 -17.199396
       30000 -15.760601
       40000 -22.958012
       50000 -26.060468
       60000 -38.033592
       70000 -38.224316
       80000 -43.435125
       90000 -42.706896
      100000 -52.339692
      110000 -52.493379
      120000 -57.151177
      130000 -64.436047
      140000 -65.158424
      150000 -66.106622
      160000 -72.259046
      170000 -77.212266
      180000 -80.092823
      190000 -83.280566
      200000 -83.469352
      210000 -85.292910
      220000 -88.264351
      230000 -91.775741
      240000 -92.233025
      250000 -91.639752
      260000 -96.723458
      270000 -96.208225
      280000 -92.034607
      290000 -95.668949
      300000 -98.120025
      310000 -106.934726
      320000 -102.488352
      330000 -102.653132
      340000 -97.847375
      350000 -98.686319
      360000 -97.665786
      370000 -101.069068
      380000 -100.408559
      390000 -101.691799
      400000 -99.021630
      410000 -107.409622
      420000 -105.732447
      430000 -110.643190
      440000 -105.322584
      450000 -105.983833
      460000 -106.160188
      470000 -105.771167
      480000 -105.853275
      490000 -113.023010
      500000 -108.191533
      510000 -107.302407
      520000 -108.643215
      530000 -114.214085
      540000 -108.022842
      550000 -110.505356
      560000 -113.945930
      570000 -116.633852
      580000 -117.739721
      590000 -111.477026
      600000 -118.876381
      610000 -113.559514
      620000 -108.956682
      630000 -108.941830
      640000 -116.250904
      650000 -114.019682
      660000 -117.571340
      670000 -114.715857
      680000 -116.007220
      690000 -117.900259
      700000 -120.858040
      710000 -122.625769
      720000 -123.791973
      730000 -124.958156
      740000 -123.317896
      750000 -122.760886
      760000 -127.281573
      770000 -118.970032
      780000 -125.594361
      790000 -121.285449
      800000 -123.713638
      810000 -120.730420
      820000 -120.160542
      830000 -119.482678
      840000 -119.787199
      850000 -122.431081
      860000 -125.984361
      870000 -118.810680
      880000 -121.755650
      890000 -127.264886
      900000 -126.823915
      910000 -121.129514
      920000 -126.823895
      930000 -121.015502
      940000 -123.688754
      950000 -125.953215
      960000 -128.173853
      970000 -117.257150
      980000 -125.675836
      990000 -122.668788
     1000000 -119.865350
     1010000 -121.533762
     1020000 -119.050300
     1030000 -119.994344
     1040000 -119.518076
     1050000 -112.173272
     1060000 -123.561665
     1070000 -123.437887
     1080000 -119.969678
     1090000 -124.845034
     1100000 -119.697047
     1110000 -126.634854
     1120000 -125.489314
     1130000 -124.023148
     1140000 -126.963010
     1150000 -122.074052
     1160000 -121.071659
     1170000 -121.551718
     1180000 -124.957660
     1190000 -124.450957
     1200000 -117.364437
     1210000 -125.060925
     1220000 -127.783308
     1230000 -122.469431
     1240000 -123.722016
     1250000 -123.176783
     1260000 -127.268620
     1270000 -123.043910
     1280000 -123.305109
     1290000 -124.722686
     1300000 -124.415537
     1310000 -129.443194
     1320000 -126.448930
     1330000 -125.431699
     1340000 -126.017278
     1350000 -124.563711
     1360000 -123.977873
     1370000 -117.947052
     1380000 -124.335128
     1390000 -128.479293
     1400000 -125.627604
     1410000 -121.134816
     1420000 -120.924700
     1430000 -116.510829
     1440000 -120.502934
     1450000 -118.659738
     1460000 -124.091109
     1470000 -123.816507
     1480000 -123.213222
     1490000 -131.325193
     1500000 -119.537973
     1510000 -133.774079
     1520000 -125.329842
     1530000 -122.298250
     1540000 -124.130111
     1550000 -121.283004
     1560000 -124.791805
     1570000 -123.430590
     1580000 -122.078961
     1590000 -124.888730
     1600000 -124.586623
     1610000 -130.948518
     1620000 -130.323915
     1630000 -130.373999
     1640000 -126.182477
     1650000 -127.358334
     1660000 -129.741492
     1670000 -128.531139
     1680000 -134.624182
     1690000 -135.837283
     1700000 -133.996318
     1710000 -129.331873
     1720000 -130.674684
     1730000 -126.936466
     1740000 -125.728774
     1750000 -126.539191
     1760000 -127.727618
     1770000 -123.731716
     1780000 -128.509211
     1790000 -131.143472
     1800000 -126.093056
     1810000 -123.277019
     1820000 -128.871447
     1830000 -127.070281
     1840000 -124.515640
     1850000 -116.949947
     1860000 -119.910818
     1870000 -113.248371
     1880000 -110.957921
     1890000 -116.841262
     1900000 -113.262334
     1910000 -120.890423
     1920000 -122.089623
     1930000 -124.324684
     1940000 -124.614623
     1950000 -124.711505
     1960000 -125.102823
     1970000 -128.619075
     1980000 -126.785243
     1990000 -125.816878
     2000000 -129.125264
     2010000 -133.710950
     2020000 -131.461059
     2030000 -136.356456
     2040000 -137.761584
     2050000 -134.353049
     2060000 -135.139836
     2070000 -134.437247
     2080000 -134.589814
     2090000 -136.707787
     2100000 -135.907315
     2110000 -134.923987
     2120000 -137.460151
     2130000 -138.160003
     2140000 -144.468597
     2150000 -132.292755
     2160000 -142.987566
     2170000 -139.800981
     2180000 -139.022068
     2190000 -136.511846
     2200000 -138.969807
     2210000 -142.542578
     2220000 -142.943857
     2230000 -146.851989
     2240000 -135.097437
     2250000 -146.556921
     2260000 -138.164413
     2270000 -140.552474
     2280000 -134.909405
     2290000 -132.552202
     2300000 -136.281620
     2310000 -137.979471
     2320000 -137.383656
     2330000 -139.212404
     2340000 -138.416653
     2350000 -130.948528
     2360000 -129.536530
     2370000 -141.684420
     2380000 -140.641833
     2390000 -133.197988
     2400000 -135.249307
     2410000 -139.356118
     2420000 -140.623341
     2430000 -138.805184
     2440000 -133.277910
     2450000 -136.486331
     2460000 -133.605687
     2470000 -130.217397
     2480000 -127.534684
     2490000 -126.875949
     2500000 -136.710431
     2510000 -131.778913
     2520000 -130.472846
     2530000 -126.474822
     2540000 -133.058571
     2550000 -127.597139
     2560000 -130.431997
     2570000 -133.093238
     2580000 -134.159399
     2590000 -140.259461
     2600000 -135.659906
     2610000 -134.484694
     2620000 -136.911071
     2630000 -132.665772
     2640000 -133.297767
     2650000 -134.897841
     2660000 -135.618315
     2670000 -138.530895
     2680000 -136.697174
     2690000 -133.646108
     2700000 -135.416836
     2710000 -135.296734
     2720000 -142.010380
     2730000 -142.158401
     2740000 -146.916442
     2750000 -148.489301
     2760000 -135.356172
     2770000 -142.527125
     2780000 -140.485184
     2790000 -144.611236
     2800000 -140.089390
     2810000 -145.632125
     2820000 -138.627136
     2830000 -138.000627
     2840000 -141.218937
     2850000 -137.161785
     2860000 -141.204804
     2870000 -137.708371
     2880000 -143.390214
     2890000 -147.369407
     2900000 -150.913455
     2910000 -144.947873
     2920000 -144.014407
     2930000 -141.345786
     2940000 -145.999987
     2950000 -146.540888
     2960000 -144.449389
     2970000 -145.225970
     2980000 -146.349691
     2990000 -135.563386
     3000000 -141.147487
     3010000 -147.861720
     3020000 -143.775176
     3030000 -144.825595
     3040000 -151.092329
     3050000 -148.778112
     3060000 -147.143085
     3070000 -155.544840
     3080000 -152.703404
     3090000 -154.442877
     3100000 -153.027067
     3110000 -149.922668
     3120000 -145.947669
     3130000 -154.274979
     3140000 -150.487151
     3150000 -155.133549
     3160000 -153.218122
     3170000 -154.190891
     3180000 -152.138347
     3190000 -154.931771
     3200000 -151.643932
     3210000 -154.609342
     3220000 -154.250429
     3230000 -151.649003
     3240000 -150.294816
     3250000 -154.380928
     3260000 -155.531930
     3270000 -153.598953
     3280000 -157.289435
     3290000 -147.229584
     3300000 -150.592967
     3310000 -157.416809
     3320000 -148.539523
     3330000 -147.675882
     3340000 -153.174950
     3350000 -149.364340
     3360000 -147.486502
     3370000 -155.653833
     3380000 -153.792484
     3390000 -149.106980
     3400000 -154.292474
     3410000 -157.617720
     3420000 -155.525216
     3430000 -161.691044
     3440000 -160.383749
     3450000 -158.457326
     3460000 -159.539099
     3470000 -158.351397
     3480000 -153.642177
     3490000 -158.856617
     3500000 -157.715564
     3510000 -156.476464
     3520000 -161.439678
     3530000 -162.732745
     3540000 -162.706697
     3550000 -157.119143
     3560000 -156.857230
     3570000 -156.270484
     3580000 -157.134537
     3590000 -158.554720
     3600000 -155.424910
     3610000 -160.750308
     3620000 -155.327073
     3630000 -160.849925
     3640000 -160.058483
     3650000 -162.184084
     3660000 -155.844411
     3670000 -154.938915
     3680000 -158.809893
     3690000 -164.230018
     3700000 -162.559107
     3710000 -165.090723
     3720000 -157.005105
     3730000 -162.931670
     3740000 -161.938340
     3750000 -164.668021
     3760000 -160.465646
     3770000 -154.675213
     3780000 -160.299577
     3790000 -157.346011
     3800000 -156.700909
     3810000 -164.006157
     3820000 -162.622036
     3830000 -163.822899
     3840000 -163.270036
     3850000 -161.555085
     3860000 -155.673050
     3870000 -166.004151
     3880000 -163.475459
     3890000 -162.690548
     3900000 -160.451515
     3910000 -164.705039
     3920000 -159.113050
     3930000 -160.859773
     3940000 -164.614945
     3950000 -161.642113
     3960000 -160.412844
     3970000 -164.316783
     3980000 -158.866765
     3990000 -163.515448
     4000000 -169.604963
     4010000 -162.746421
     4020000 -160.474715
     4030000 -156.420251
     4040000 -165.761298
     4050000 -160.560302
     4060000 -159.510558
     4070000 -165.033482
     4080000 -160.227051
     4090000 -164.774689
     4100000 -155.094290
     4110000 -161.206530
     4120000 -165.135961
     4130000 -163.207368
     4140000 -163.557166
     4150000 -162.171848
     4160000 -161.611743
     4170000 -168.404991
     4180000 -165.876958
     4190000 -161.380891
     4200000 -162.697037
     4210000 -161.745721
     4220000 -157.824946
     4230000 -156.030504
     4240000 -160.026357
     4250000 -160.258318
     4260000 -157.233357
     4270000 -158.141028
     4280000 -160.689115
     4290000 -156.257174
     4300000 -158.460165
     4310000 -163.460966
     4320000 -158.050540
     4330000 -161.117195
     4340000 -163.785638
     4350000 -161.013325
     4360000 -166.340906
     4370000 -161.741909
     4380000 -169.209640
     4390000 -166.305985
     4400000 -170.557971
     4410000 -164.657883
     4420000 -167.087147
     4430000 -163.159856
     4440000 -159.844168
     4450000 -163.335240
     4460000 -158.858414
     4470000 -162.551523
     4480000 -162.695596
     4490000 -166.095000
     4500000 -169.604335
     4510000 -166.101838
     4520000 -166.902537
     4530000 -166.049132
     4540000 -167.617895
     4550000 -161.859032
     4560000 -170.662202
     4570000 -163.083505
     4580000 -167.343945
     4590000 -161.135653
     4600000 -158.885278
     4610000 -165.442548
     4620000 -165.864067
     4630000 -165.979290
     4640000 -158.315437
     4650000 -158.860631
     4660000 -161.866635
     4670000 -167.878340
     4680000 -167.772052
     4690000 -160.745948
     4700000 -158.867799
     4710000 -160.723755
     4720000 -158.330886
     4730000 -165.400614
     4740000 -163.622871
     4750000 -166.569935
     4760000 -159.603666
     4770000 -160.519992
     4780000 -157.831385
     4790000 -164.490271
     4800000 -163.236632
     4810000 -157.371019
     4820000 -158.496616
     4830000 -164.002478
     4840000 -154.644810
     4850000 -160.455781
     4860000 -156.429435
     4870000 -162.941104
     4880000 -165.412112
     4890000 -168.012541
     4900000 -160.419510
     4910000 -158.097333
     4920000 -160.956606
     4930000 -157.803382
     4940000 -158.617546
     4950000 -161.313130
     4960000 -169.562884
     4970000 -166.394725
     4980000 -168.411840
     4990000 -170.138451
     5000000 -165.614357
