           0   0.000000
       10000 -11.961935
       20000 -11.649190
       30000 -13.185862
       40000 -16.891620
       50000 -22.889910
       60000 -33.329933
       70000 -35.946856
       80000 -35.647302
       90000 -49.787018
      100000 -52.024272
      110000 -57.688557
      120000 -55.293861
      130000 -57.669961
      140000 -57.152408
      150000 -55.856938
      160000 -58.393793
      170000 -58.247279
      180000 -55.136883
      190000 -51.887849
      200000 -55.336400
      210000 -52.950951
      220000 -53.602331
      230000 -55.121955
      240000 -52.029724
      250000 -53.622477
      260000 -48.310995
      270000 -57.820539
      280000 -58.894917
      290000 -61.484368
      300000 -62.389871
      310000 -63.046682
      320000 -61.619242
      330000 -66.923822
      340000 -64.619817
      350000 -64.337372
      360000 -64.774565
      370000 -66.759950
      380000 -65.138543
      390000 -64.549884
      400000 -66.404698
      410000 -69.378309
      420000 -69.928496
      430000 -70.209408
      440000 -70.454781
      450000 -67.394079
      460000 -74.301869
      470000 -74.736871
      480000 -71.939426
      490000 -76.251376
      500000 -75.961156
      510000 -74.763209
      520000 -75.700053
      530000 -77.520851
      540000 -73.600688
      550000 -74.647747
      560000 -73.403790
      570000 -73.185697
      580000 -74.501842
      590000 -74.270165
      600000 -73.713017
      610000 -76.379623
      620000 -78.247337
      630000 -74.597545
      640000 -77.525943
      650000 -79.564634
      660000 -78.372644
      670000 -77.309605
      680000 -79.030561
      690000 -77.184589
      700000 -77.390724
      710000 -78.346957
      720000 -78.831307
      730000 -82.012036
      740000 -85.268163
      750000 -82.586543
      760000 -80.167691
      770000 -85.911387
      780000 -79.866051
      790000 -81.422847
      800000 -82.056818
      810000 -83.785318
      820000 -86.960280
      830000 -84.067409
