           0   0.000000
       10000  -3.961778
       20000  -5.469169
       30000  -6.680219
       40000 -10.816384
       50000 -20.757110
       60000 -22.307918
       70000 -29.853546
       80000 -30.720792
       90000 -36.631662
      100000 -37.324380
      110000 -37.959890
      120000 -35.548410
      130000 -37.197464
      140000 -38.822413
      150000 -42.126802
      160000 -43.669326
      170000 -40.672708
      180000 -44.027751
      190000 -43.047035
      200000 -44.020624
      210000 -42.163364
      220000 -51.927206
      230000 -49.612226
      240000 -50.320670
      250000 -48.342360
      260000 -52.689178
      270000 -47.295797
      280000 -51.715470
      290000 -56.975918
      300000 -52.528385
      310000 -53.945218
      320000 -55.458558
      330000 -59.089842
      340000 -59.154805
      350000 -57.643655
      360000 -55.555870
      370000 -59.177079
      380000 -55.882254
      390000 -59.968264
      400000 -58.941788
      410000 -59.942842
      420000 -59.616364
      430000 -60.952338
      440000 -60.388712
      450000 -65.571924
      460000 -64.532735
      470000 -63.342475
      480000 -66.631781
      490000 -64.987803
      500000 -65.839628
      510000 -64.022918
      520000 -65.994469
      530000 -63.346880
      540000 -64.469909
      550000 -62.417327
      560000 -64.694293
      570000 -64.259247
      580000 -63.783383
      590000 -63.514426
      600000 -66.153303
      610000 -61.679237
      620000 -64.572790
      630000 -66.600105
      640000 -66.810889
      650000 -66.093058
      660000 -67.696360
      670000 -68.826204
      680000 -69.221608
      690000 -69.155288
      700000 -72.300495
      710000 -69.577399
      720000 -68.476281
      730000 -66.027919
      740000 -65.528379
      750000 -66.639951
      760000 -66.173293
      770000 -67.633266
      780000 -67.636523
      790000 -66.701002
      800000 -67.692632
      810000 -66.187833
      820000 -67.383587
      830000 -68.910828
      840000 -66.720650
      850000 -68.469332
      860000 -68.887566
      870000 -72.544247
      880000 -71.871294
      890000 -69.242044
      900000 -68.974120
      910000 -67.697275
      920000 -69.744952
      930000 -71.648696
      940000 -68.071241
      950000 -70.103346
      960000 -70.541825
      970000 -73.035454
      980000 -72.419472
      990000 -69.311642
     1000000 -71.784545
