           0  -1.011837   0.000  0.000  0.000   
      100000  -1.102814   0.655  0.567  0.000   
      200000  -1.137584   0.667  0.563  0.000   
      300000  -1.139390   0.671  0.559  0.000   
      400000  -1.157158   0.682  0.558  0.000   
      500000  -1.175815   0.688  0.557  0.000   
      600000  -1.206259   0.693  0.557  0.000   
      700000  -1.217855   0.697  0.557  0.000   
      800000  -1.204188   0.700  0.557  0.000   
      900000  -1.201618   0.703  0.557  0.000   
     1000000  -1.210032   0.703  0.557  0.000   
